Filer,Filing,Id,Agency Prefix,Agency Name,Agency,Year,Period Start,Period End,Filing Date,Transaction Type,Filer Name,Department Name,Offices,Position Name,First Name,Middle Name,Last Name,Is City,Description City,Is County,Description County,Is Multi County,Description Multi County,Is State,Is Judge Or Court,Is Candidate,Candidate Election Year,Candidate Office Sought,Is Assuming,Date Assumed Office,Is Leaving,Leaving Statement Start Date,Date Left Office,Is Annual,Annual Start Date,Is Other,Description Other,Categories,Form,Internal,Schedule A1 Count,Schedule A2 Count,Schedule B Count,Schedule C1 Count,Schedule C2 Count,Schedule D Count,Schedule E Count, Comment Count
SFO-154922,171998409,5cab6f57e5224a3295a1283c0424801e,SFO,City and County of San Francisco,SFO,2018,05/08/2017,05/07/2018,06/05/2018,Cover,"Ambrose, Noreen",Ethics Commission,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:2018-05-07T00:00:00.0000000-07:00,filerPosition:Commissioner,filerDivisionBoardDistrict:Ethics Commission,electionDate:N/A",,Noreen,,Ambrose,false,,true,San Francisco,false,,false,false,false,N/A,,true,05/07/2018,false,,,false,,false,,1,228,5cab6f57e5224a3295a1283c0424801e,0,0,0,0,0,3,0,0
SFO-154931,171861388,16d44d33a2c747f5813a986e3eba518a,SFO,City and County of San Francisco,SFO,2018,05/19/2017,05/18/2018,05/30/2018,Cover,"Mawhorter, Bree",Finance Corporation,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:2018-05-18T00:00:00.0000000-07:00,filerPosition:Member,filerDivisionBoardDistrict:Finance Corporation,electionDate:N/A",,Bree,,Mawhorter,false,,true,San Francisco,false,,false,false,false,N/A,,true,05/18/2018,false,,,false,,false,,,228,16d44d33a2c747f5813a986e3eba518a,1,0,1,0,0,0,0,0
SFO-153910,171838710,6d47ceba6c284af4829cb270c99db467,SFO,City and County of San Francisco,SFO,2018,01/01/2018,05/15/2018,05/27/2018,Cover,"Frost, Liam",Entertainment Commission,"leavingDate:2018-05-15T00:00:00.0000000-07:00,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Entertainment Commission,electionDate:N/A",Commissioner,Liam,Francis,Frost,true,San Francisco,true,San Francisco,false,,false,false,false,N/A,,false,,true,01/01/2018,05/15/2018,false,,false,,1,228,6d47ceba6c284af4829cb270c99db467,0,0,1,2,0,0,0,0
SFO-1273,171837345,9167f8ff92da486e9ccc8643fc8a27fb,SFO,City and County of San Francisco,SFO,2018,05/05/2017,05/04/2018,05/26/2018,Cover,"Makras, Victor",Port Commission,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:2018-05-10T00:00:00.0000000-07:00,filerPosition:Commissioner,filerDivisionBoardDistrict:Port Commission,electionDate:N/A",,Victor,,Makras,true,San Francisco,true,San Francisco,false,,false,false,false,N/A,,true,05/04/2018,false,,,false,,false,,,228,9167f8ff92da486e9ccc8643fc8a27fb,7,1,16,4,22,0,0,0
SFO-1273,171837284,356aa9c74c1142a6b6b53876587b0642,SFO,City and County of San Francisco,SFO,2018,01/01/2018,05/04/2018,05/26/2018,Cover,"Makras, Victor",Retirement Board,"leavingDate:2018-05-10T00:00:00.0000000-07:00,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Member,filerDivisionBoardDistrict:Retirement Board,electionDate:N/A",Member,Victor,,Makras,true,San Francisco,true,San Francisco,false,,false,false,false,N/A,,false,,true,01/01/2018,05/04/2018,false,,false,,1,228,356aa9c74c1142a6b6b53876587b0642,8,1,16,4,22,0,0,0
SFO-154361,171818191,024ebf02219f4727bfeb81166b0ec138,SFO,City and County of San Francisco,SFO,2018,01/01/2018,04/29/2018,05/25/2018,Cover,"Maass, Dave",Sunshine Ordinance Task Force,"leavingDate:2018-04-29T00:00:00.0000000-07:00,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Member,filerDivisionBoardDistrict:Sunshine Ordinance Task Force,electionDate:N/A",,David,,Maass,false,,true,San Francisco,false,,false,false,false,N/A,,false,,true,01/01/2018,04/29/2018,false,,false,,1,228,024ebf02219f4727bfeb81166b0ec138,0,0,0,5,0,0,1,0
SFO-1104,171715614,68b1fbfe7f81440f8fea0c1580acae70,SFO,City and County of San Francisco,SFO,2018,05/11/2017,05/10/2018,05/22/2018,Cover,"Chu, Carmen",Retirement Board,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:2018-05-10T00:00:00.0000000-07:00,filerPosition:Member,filerDivisionBoardDistrict:Retirement Board,electionDate:N/A",,Carmen,,Chu,true,San Francisco,true,San Francisco,false,,false,false,false,N/A,,true,05/10/2018,false,,,false,,false,,1,228,68b1fbfe7f81440f8fea0c1580acae70,5,0,2,0,0,0,0,0
SFO-1441,171654273,619ef313e0db4708b5879639dbc3e0fb,SFO,City and County of San Francisco,SFO,2018,01/01/2018,04/30/2018,05/17/2018,Cover,"Marshall, Joseph",Police Commission,"leavingDate:2018-04-30T00:00:00.0000000-07:00,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Police Commission,electionDate:N/A",Commissioner,Joseph,E,"Marshall, Jr",true,San Francisco,true,San Francisco,false,,false,false,false,N/A,,false,,true,01/01/2018,04/30/2018,false,,false,,1,228,619ef313e0db4708b5879639dbc3e0fb,1,0,1,1,0,0,0,0
SFO-1656,171652099,eb47d840f9734225a7d7a50b9f66e50f,SFO,City and County of San Francisco,SFO,2018,01/01/2018,04/30/2018,05/17/2018,Cover,"Melara, Sonia",Police Commission,"leavingDate:2018-04-30T00:00:00.0000000-07:00,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Police Commission,electionDate:N/A",Commissioner,Sonia,,Melara,true,San Francisco,false,,true,San Francisco,false,false,false,N/A,,false,,true,01/01/2018,04/30/2018,false,,false,,1,228,eb47d840f9734225a7d7a50b9f66e50f,1,0,0,2,0,0,0,0
SFO-1441,171640395,a13ab1fb16944b79bbbe7a75eb179ae9,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2017,01/01/2017,12/31/2017,05/17/2018,Cover,"Marshall, Joseph",Police Commission,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Police Commission,electionDate:N/A",Commissioner,Joseph,E,"Marshall, Jr",true,San Francisco,true,San Francisco,false,,false,false,false,N/A,,false,,false,,,true,,false,,1,228,a13ab1fb16944b79bbbe7a75eb179ae9,1,0,1,1,0,0,0,0
SFO-154680,171483874,d7070a63a7be47bdbe14a9a8e3753a72,SFO,City and County of San Francisco,SFO,2018,01/01/2018,04/20/2018,05/11/2018,Cover,"Blackseth, Kim",Access Appeals Commission,"leavingDate:2018-04-20T00:00:00.0000000-07:00,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Member,filerDivisionBoardDistrict:Access Appeals Commission,electionDate:N/A",,Kim,,Blackseth,false,,true,San Francisco,false,,false,false,false,N/A,,false,,true,01/01/2018,04/20/2018,false,,false,,1,228,d7070a63a7be47bdbe14a9a8e3753a72,0,0,0,0,0,0,0,0
SFO-1440,171463102,0cb530de850740ea8ef4433835341029,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2017,04/13/2017,12/31/2017,05/10/2018,Cover,"Veronese, Joe",Fire Commission,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Fire Commission,electionDate:N/A",Commissioner,Joe,Alioto,Veronese,false,,true,San Francisco,false,,false,false,false,N/A,,false,,false,,,true,04/13/2017,false,,1,228,0cb530de850740ea8ef4433835341029,19,2,1,4,0,0,0,0
SFO-153572,171458808,12b3787c23664610b555c6918cfbb256,SFO,City and County of San Francisco,SFO,2018,01/01/2018,01/11/2018,05/09/2018,Cover,"Harp, Gabe",Juvenile Probation Commission,"leavingDate:2018-01-11T00:00:00.0000000-08:00,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Juvenile Probation Commission,electionDate:N/A",Commissioner,Gabe,,Harp,false,,true,San Francisco,false,,false,false,false,N/A,,false,,true,01/01/2018,01/11/2018,false,,false,,2,228,12b3787c23664610b555c6918cfbb256,0,0,3,0,0,0,0,0
SFO-153561,171416729,a0862036b0d1403ba83c548291e4bbf4,SFO,City and County of San Francisco,SFO,2018,01/01/2018,03/07/2018,05/08/2018,Cover,"Tour-Sarkissian, Paul",Small Business Commission,"leavingDate:2018-03-07T00:00:00.0000000-08:00,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Small Business Commission,electionDate:N/A",Commissioner,Paul,,Tour-Sarkissian,true,San Francisco,true,San Francisco,false,,false,false,false,N/A,,false,,true,01/01/2018,03/07/2018,false,,false,,1,228,a0862036b0d1403ba83c548291e4bbf4,0,3,1,0,0,0,0,0
SFO-154072,171396313,321f6f1a03f94b82b513b01d00708cce,SFO,City and County of San Francisco,SFO,2018,01/01/2018,04/27/2018,05/07/2018,Cover,"Eldon, Eric",Sunshine Ordinance Task Force,"leavingDate:2018-04-27T00:00:00.0000000-07:00,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Member,filerDivisionBoardDistrict:Sunshine Ordinance Task Force,electionDate:N/A",Member,Eric,R,Eldon,false,,true,San Francisco,false,,false,true,false,N/A,,false,,true,01/01/2018,04/27/2018,false,,false,,1,228,321f6f1a03f94b82b513b01d00708cce,2,0,0,2,0,0,0,0
SFO-153561,171390305,53a5451c0a8947f4803bd05176249bff,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2017,01/01/2017,12/31/2017,05/05/2018,Cover,"Tour-Sarkissian, Paul",Small Business Commission,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Small Business Commission,electionDate:N/A",Commissioner,Paul,,Tour-Sarkissian,true,San Francisco,true,San Francisco,false,,false,false,false,N/A,,false,,false,,,true,,false,,1,228,53a5451c0a8947f4803bd05176249bff,0,3,1,0,0,0,0,0
SFO-1831,171386735,da5ae9c006934e378c4681ddcfaa895f,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2017,01/01/2017,12/31/2017,05/04/2018,Cover,"Gillette, Frankie",Fine Arts Museums,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Trustee,filerDivisionBoardDistrict:Fine Arts Museums,electionDate:N/A",Trustee,Frankie,Jacobs,Gillette,true,San Francisco,true,San Francisco,false,,false,false,false,N/A,,false,,false,,,true,,false,,1,228,da5ae9c006934e378c4681ddcfaa895f,0,0,0,0,0,0,0,0
SFO-153808,171386065,56d0a2ff0ed34b8f8fead4e1835e6b09,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2017,01/01/2017,12/31/2017,05/04/2018,Cover,"Burris, Tracy",Fine Arts Museums,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Trustee,filerDivisionBoardDistrict:Fine Arts Museums,electionDate:N/A",Trustee,Tracy,Jeanetta,Burris,false,,true,San Francisco,false,,false,false,false,N/A,,false,,false,,,true,,false,,1,228,56d0a2ff0ed34b8f8fead4e1835e6b09,0,0,0,0,0,0,0,0
SFO-2020,171344384,3268956a4be74d5a82134fcc036af450,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2017,01/01/2017,12/31/2017,05/03/2018,Cover,"Headrick, Laure",Fine Arts Museums,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Trustee,filerDivisionBoardDistrict:Fine Arts Museums,electionDate:N/A",Trustee,Laure,,Headrick,false,,true,San Francisco,false,,false,false,false,N/A,,false,,false,,,true,,false,,1,228,3268956a4be74d5a82134fcc036af450,0,0,0,0,0,0,0,0
SFO-153009,171303076,73467c6844aa4fe5bc9b19d8cff322e9,SFO,City and County of San Francisco,SFO,2018,02/13/2017,02/12/2018,05/01/2018,Cover,"Johnson, Christine",Planning Commission,"leavingDate:2018-02-12T00:00:00.0000000-08:00,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Planning Commission,electionDate:N/A",Commissioner,Christine,,Johnson,true,San Francisco,true,San Francisco,false,,false,false,false,N/A,,false,,true,,02/12/2018,false,,false,,1,228,73467c6844aa4fe5bc9b19d8cff322e9,4,0,0,3,0,0,0,0
SFO-154888,171245506,9eec84986fba4ba5aa0853e6cb32e2f7,SFO,City and County of San Francisco,SFO,2018,04/04/2017,04/03/2018,04/27/2018,Cover,"Green, Laurie",Public Health Commission,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:2018-04-03T00:00:00.0000000-07:00,filerPosition:Commissioner,filerDivisionBoardDistrict:Public Health Commission,electionDate:N/A",,Laurie,,Green,false,,true,San Francisco,false,,false,false,false,N/A,,true,04/03/2018,false,,,false,,false,,1,228,9eec84986fba4ba5aa0853e6cb32e2f7,60,0,1,2,0,0,0,0
SFO-152803,171239898,40527123c73f402d813858c0df673cfd,SFO,City and County of San Francisco,SFO,2017,12/01/2016,11/30/2017,04/27/2018,Cover,"Pappas, Michael",Aging & Adult Services Commission,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:2017-11-30T00:00:00.0000000-08:00,filerPosition:Commissioner,filerDivisionBoardDistrict:Aging & Adult Services Commission,electionDate:N/A",,Michael,G.,Pappas,true,San Francisco,true,San Francisco,false,,false,false,false,N/A,,true,11/30/2017,false,,,false,,false,,1,228,40527123c73f402d813858c0df673cfd,3,0,0,2,0,15,1,0
SFO-152803,171238814,561698a0582b4a2f84cead6ceb96f2f7,SFO,City and County of San Francisco,SFO,2017,01/01/2017,11/30/2017,04/27/2018,Cover,"Pappas, Michael",Human Rights Commission,"leavingDate:2017-11-30T00:00:00.0000000-08:00,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Human Rights Commission,electionDate:N/A",Commissioner,Michael,G.,Pappas,true,San Francisco,true,San Francisco,false,,false,false,false,N/A,,false,,true,01/01/2017,11/30/2017,false,,false,,2,228,561698a0582b4a2f84cead6ceb96f2f7,3,0,0,2,0,9,1,0
SFO-152803,171237969,a7c4efe07c50444ca0d9529e4ea4a199,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2017,01/01/2017,12/31/2017,04/27/2018,Cover,"Pappas, Michael","Human Rights Commission, Aging & Adult Services Commission","leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Aging & Adult Services Commission,electionDate:N/A","Commissioner, Commissioner",Michael,G.,Pappas,true,San Francisco,true,San Francisco,false,,false,false,false,N/A,,false,,false,,,true,,false,,"1,2",228,a7c4efe07c50444ca0d9529e4ea4a199,3,0,0,2,0,9,1,0
SFO-154887,171194103,3692f0f8eb0c49c59c13c7f0bf7aa50f,SFO,City and County of San Francisco,SFO,2018,04/04/2017,04/03/2018,04/26/2018,Cover,"Guillermo, Tessie",Public Health Commission,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:2018-04-03T00:00:00.0000000-07:00,filerPosition:Commissioner,filerDivisionBoardDistrict:Public Health Commission,electionDate:N/A",,Tessie,,Guillermo,false,,true,San Francisco,false,,false,false,false,N/A,,true,04/03/2018,false,,,false,,false,,1,228,3692f0f8eb0c49c59c13c7f0bf7aa50f,1,0,0,2,0,0,0,0
SFO-1265,171147367,ffd5283d0d8f44efbeac8b673d4bee50,SFO,City and County of San Francisco,SFO,2017,10/27/2016,10/26/2017,04/25/2018,Cover,"Kimball, Gretchen",Fine Arts Museums,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:2017-10-26T00:00:00.0000000-07:00,filerPosition:Trustee,filerDivisionBoardDistrict:Fine Arts Museums,electionDate:N/A",,Gretchen,,Kimball,false,,true,San Francisco,false,,false,false,false,N/A,,true,10/26/2017,false,,,false,,false,,1,228,ffd5283d0d8f44efbeac8b673d4bee50,0,0,0,0,0,0,0,0
SFO-1246,171138557,35d5b7a97fdd4dc18a1d5132164768bc,SFO,City and County of San Francisco,SFO,2018,03/24/2017,03/23/2018,04/25/2018,Cover,"Traina, Trevor",Fine Arts Museums,"leavingDate:2018-03-23T00:00:00.0000000-07:00,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Trustee,filerDivisionBoardDistrict:Fine Arts Museums,electionDate:N/A",Trustee,Trevor,,Traina,false,,true,San Francisco,false,,false,false,false,N/A,,false,,true,,03/23/2018,false,,false,,1,228,35d5b7a97fdd4dc18a1d5132164768bc,0,0,0,0,0,0,0,0
SFO-1228,171127350,173f4306e222405b931134f61f0d8581,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2017,10/27/2017,12/31/2017,04/24/2018,Cover,"Pascarella, Carl",Fine Arts Museums,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:2017-10-26T00:00:00.0000000-07:00,filerPosition:Trustee,filerDivisionBoardDistrict:Fine Arts Museums,electionDate:N/A",Trustee,Carl,,Pascarella,false,,true,San Francisco,false,,false,false,false,N/A,,false,,false,,,true,10/27/2017,false,,1,228,173f4306e222405b931134f61f0d8581,0,0,0,0,0,0,0,0
SFO-1245,170772194,99e1dba0ef684b009397a4471ef75dd7,SFO,City and County of San Francisco,SFO,2017,06/07/2016,06/06/2017,04/08/2018,Cover,"Zanze, Lisa",Fine Arts Museums,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:2017-06-06T00:00:00.0000000-07:00,filerPosition:Trustee,filerDivisionBoardDistrict:Fine Arts Museums,electionDate:None",,Lisa,,Zanze,false,,true,San Francisco,false,,false,false,false,,,true,06/06/2017,false,,,false,,false,,1,220,99e1dba0ef684b009397a4471ef75dd7,0,0,0,0,0,0,0,0
SFO-154583,171126486,aa3644adb4d743e69c38daa50f6c6bda,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2017,01/01/2017,12/31/2017,04/24/2018,Cover,"Griggs, Mitchell",Health Service System,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Acting Director,filerDivisionBoardDistrict:Health Service System,electionDate:N/A|leavingDate:2018-02-20T00:00:00.0000000-08:00,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Acting Dicrector,filerDivisionBoardDistrict:Health Service System,electionDate:N/A",Acting Director,Mitchell,,Griggs,false,,true,San Francisco,false,,false,false,false,N/A,,false,,false,,,true,,false,,1,228,aa3644adb4d743e69c38daa50f6c6bda,0,0,0,0,0,0,0,0
SFO-154583,171126486,71cbcb0769db470bbca5dd64bd7d57a6,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2017,01/01/2017,12/31/2017,04/24/2018,Cover,"Griggs, Mitchell",Health Service System,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Acting Director,filerDivisionBoardDistrict:Health Service System,electionDate:N/A|leavingDate:2018-02-20T00:00:00.0000000-08:00,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Acting Dicrector,filerDivisionBoardDistrict:Health Service System,electionDate:N/A",Acting Director,Mitchell,,Griggs,false,,true,San Francisco,false,,false,false,false,N/A,,false,,false,,,true,,false,,1,228,71cbcb0769db470bbca5dd64bd7d57a6,0,0,0,0,0,0,0,0
SFO-154121,171048604,56ceeb3f8b5b4c48afb258acc1536834,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2017,01/01/2017,12/31/2017,04/19/2018,Cover,"Martley-Jordan, Linda",Children Youth and Their Families Oversight and Advisory Committee,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Member,filerDivisionBoardDistrict:Children Youth and Their Families Oversight and Advisory Committee,electionDate:N/A",Member,Linda,,Martley-Jordan,false,,true,San Francisco,false,,false,false,false,N/A,,false,,false,,,true,,false,,1,228,56ceeb3f8b5b4c48afb258acc1536834,0,0,0,0,0,0,0,0
