Filer Name,Department Name,Position Name,Offices,Period Start,Period End,Filing Date,Filer,Filing,Id,Transaction Type,Name Of Business Entity,Business Description,Fair Market Value,Fair Market Value As Range,Nature Of Investment,Nature Of Investment Other Description,Partnership Amount,Partnership Amount As Range,Date Acquired,Date Disposed
"Farrell, Mark","Board of Supervisors, Transportation Authority, Mayor Office of the","Supervisor, Commissioner, Interim Mayor","leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Supervisor,filerDivisionBoardDistrict:Board of Supervisors,electionDate:N/A|leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Transportation Authority,electionDate:N/A|leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Health Services System,electionDate:N/A|leavingDate:2018-01-23T00:00:00.0000000-08:00,filerAgency:City and County of San Francisco,assumingDate:2016-06-02T00:00:00.0000000-07:00,filerPosition:Member,filerDivisionBoardDistrict:Workforce Investment Board,electionDate:N/A",01/01/2017,12/31/2017,07/06/2018,SFO-151839,172393886,e1ba24aea67a44f895117d43f036b49e,ScheduleA1,Spherical       ,Software Company,2000.00,"$2,000 - $10,000",Other,Convertible note,0.00,Unset,,
"Farrell, Mark","Board of Supervisors, Transportation Authority, Mayor Office of the","Supervisor, Commissioner, Interim Mayor","leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Supervisor,filerDivisionBoardDistrict:Board of Supervisors,electionDate:N/A|leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Transportation Authority,electionDate:N/A|leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Health Services System,electionDate:N/A|leavingDate:2018-01-23T00:00:00.0000000-08:00,filerAgency:City and County of San Francisco,assumingDate:2016-06-02T00:00:00.0000000-07:00,filerPosition:Member,filerDivisionBoardDistrict:Workforce Investment Board,electionDate:N/A",01/01/2017,12/31/2017,07/06/2018,SFO-151839,172393886,b5948ea965ce44b283f24600ce50f6a3,ScheduleA1,Viridis,Software Company,100000.00,"$100,001 - $1,000,000",Other,Convertible Note,0.00,Unset,,
"Farrell, Mark","Board of Supervisors, Transportation Authority, Mayor Office of the","Supervisor, Commissioner, Interim Mayor","leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Supervisor,filerDivisionBoardDistrict:Board of Supervisors,electionDate:N/A|leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Transportation Authority,electionDate:N/A|leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Health Services System,electionDate:N/A|leavingDate:2018-01-23T00:00:00.0000000-08:00,filerAgency:City and County of San Francisco,assumingDate:2016-06-02T00:00:00.0000000-07:00,filerPosition:Member,filerDivisionBoardDistrict:Workforce Investment Board,electionDate:N/A",01/01/2017,12/31/2017,07/06/2018,SFO-151839,172393886,63ff3d32a6b94b39a68cf4e0a6a59d89,ScheduleA1,Social Tables,Software Company,100000.00,"$100,001 - $1,000,000",Stock,,0.00,Unset,,
"Perl, Charles",Treasury Oversight Committee,Member,"leavingDate:2018-06-22T00:00:00.0000000-07:00,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Member,filerDivisionBoardDistrict:Treasury Oversight Committee,electionDate:N/A",01/01/2018,06/22/2018,06/28/2018,SFO-153425,172294802,dbdbf4e476a6408da22defac6d51c560,ScheduleA1,REINS FINANCIAL GROUP,FINANCIAL,10000.00,"$10,001 - $100,000",Other,BOND,0.00,Unset,,
"Perl, Charles",Treasury Oversight Committee,Member,"leavingDate:2018-06-22T00:00:00.0000000-07:00,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Member,filerDivisionBoardDistrict:Treasury Oversight Committee,electionDate:N/A",01/01/2018,06/22/2018,06/28/2018,SFO-153425,172294802,3cda6bc88695425e8f48906b231a5ae5,ScheduleA1,COSTCO WHOLESALE CORP,CONSUMER GOODS,10000.00,"$10,001 - $100,000",Stock,,0.00,Unset,06/23/2017,
"Perl, Charles",Treasury Oversight Committee,Member,"leavingDate:2018-06-22T00:00:00.0000000-07:00,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Member,filerDivisionBoardDistrict:Treasury Oversight Committee,electionDate:N/A",01/01/2018,06/22/2018,06/28/2018,SFO-153425,172294802,67eca421f6fc4223b9b2651d86750ebd,ScheduleA1,GENERAL ELECTRIC CORP,CONGLOMERATE,10000.00,"$10,001 - $100,000",Other,BOND,0.00,Unset,,
"Perl, Charles",Treasury Oversight Committee,Member,"leavingDate:2018-06-22T00:00:00.0000000-07:00,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Member,filerDivisionBoardDistrict:Treasury Oversight Committee,electionDate:N/A",01/01/2018,06/22/2018,06/28/2018,SFO-153425,172294802,3ef90fa5df4046f2990310b3c17c1e73,ScheduleA1,VALERO ENERGY,ENERGY,10000.00,"$10,001 - $100,000",Other,BOND,0.00,Unset,,
"Perl, Charles",Treasury Oversight Committee,Member,"leavingDate:2018-06-22T00:00:00.0000000-07:00,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Member,filerDivisionBoardDistrict:Treasury Oversight Committee,electionDate:N/A",01/01/2018,06/22/2018,06/28/2018,SFO-153425,172294802,a7d7e93e1e6744129a7cf5e1743a1666,ScheduleA1,SANOFI SA (ADR),BIOTECHNOLOGY,10000.00,"$10,001 - $100,000",Stock,,0.00,Unset,,
"Perl, Charles",Treasury Oversight Committee,Member,"leavingDate:2018-06-22T00:00:00.0000000-07:00,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Member,filerDivisionBoardDistrict:Treasury Oversight Committee,electionDate:N/A",01/01/2018,06/22/2018,06/28/2018,SFO-153425,172294802,641bc5e600264621aacd821df3ba7854,ScheduleA1,PRINCIPAL FINANCIAL,INSURANCE,10000.00,"$10,001 - $100,000",Stock,,0.00,Unset,,
"Perl, Charles",Treasury Oversight Committee,Member,"leavingDate:2018-06-22T00:00:00.0000000-07:00,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Member,filerDivisionBoardDistrict:Treasury Oversight Committee,electionDate:N/A",01/01/2018,06/22/2018,06/28/2018,SFO-153425,172294802,8cbc4db8268246feb035eb8894ca32c4,ScheduleA1,DARLING INGREDIENTS,FOOD PRODUCTS,10000.00,"$10,001 - $100,000",Stock,,0.00,Unset,,
"Perl, Charles",Treasury Oversight Committee,Member,"leavingDate:2018-06-22T00:00:00.0000000-07:00,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Member,filerDivisionBoardDistrict:Treasury Oversight Committee,electionDate:N/A",01/01/2018,06/22/2018,06/28/2018,SFO-153425,172294802,74bfaaff4ec245c8890b1404ec2b1452,ScheduleA1,AMGEN INC,BIOPHARMACEUTICAL,10000.00,"$10,001 - $100,000",Stock,,0.00,Unset,06/23/2017,
"Perl, Charles",Treasury Oversight Committee,Member,"leavingDate:2018-06-22T00:00:00.0000000-07:00,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Member,filerDivisionBoardDistrict:Treasury Oversight Committee,electionDate:N/A",01/01/2018,06/22/2018,06/28/2018,SFO-153425,172294802,5ac2fd6799c14abb8e9bbc214d0db3f8,ScheduleA1,ABB LTD (ADR),ELECTRICAL EQUIPMENT,2000.00,"$2,000 - $10,000",Stock,,0.00,Unset,09/11/2017,
"Perl, Charles",Treasury Oversight Committee,Member,"leavingDate:2018-06-22T00:00:00.0000000-07:00,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Member,filerDivisionBoardDistrict:Treasury Oversight Committee,electionDate:N/A",01/01/2018,06/22/2018,06/28/2018,SFO-153425,172294802,b802b9b783704302bf3d120ccb07ef21,ScheduleA1,PNC FINANCIAL SVCS GROUP INC,FINANCIAL SERVICES,10000.00,"$10,001 - $100,000",Stock,,0.00,Unset,06/23/2017,
"Van Degna, Anna",Rate Fairness Board,,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:2018-03-19T00:00:00.0000000-07:00,filerPosition:Member,filerDivisionBoardDistrict:Rate Fairness Board,electionDate:N/A|leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:2018-03-19T00:00:00.0000000-07:00,filerPosition:Director of Public Finance,filerDivisionBoardDistrict:Controller's Office,electionDate:N/A|leavingDate:None,filerAgency:City & County of San Francisco,assumingDate:2018-05-24T00:00:00.0000000-07:00,filerPosition:Board Member,filerDivisionBoardDistrict:SMTA Bond Oversight Committe,electionDate:N/A",03/20/2017,03/19/2018,06/23/2018,SFO-154868,172234738,58ea244ec5ff43778751238254a146f6,ScheduleA1,Morgan Stanley,Global financial services firm,2000.00,"$2,000 - $10,000",Stock,,0.00,Unset,,04/05/2018
"Van Degna, Anna",Rate Fairness Board,,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:2018-03-19T00:00:00.0000000-07:00,filerPosition:Member,filerDivisionBoardDistrict:Rate Fairness Board,electionDate:N/A|leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:2018-03-19T00:00:00.0000000-07:00,filerPosition:Director of Public Finance,filerDivisionBoardDistrict:Controller's Office,electionDate:N/A|leavingDate:None,filerAgency:City & County of San Francisco,assumingDate:2018-05-24T00:00:00.0000000-07:00,filerPosition:Board Member,filerDivisionBoardDistrict:SMTA Bond Oversight Committe,electionDate:N/A",03/20/2017,03/19/2018,06/23/2018,SFO-154868,172234738,e6a34b5ff6254bceb6f224cc0da77dc8,ScheduleA1,Stifel Financial Corp.,Financial service holding company,10000.00,"$10,001 - $100,000",Stock,,0.00,Unset,,04/05/2018
"Hill, Charlotte",Elections Commission,,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:2018-05-08T00:00:00.0000000-07:00,filerPosition:Commisisoner,filerDivisionBoardDistrict:Elections Commission,electionDate:N/A",05/09/2017,05/08/2018,06/22/2018,SFO-154930,172229037,6ec63e5772f3422aa29c16f075a1d56d,ScheduleA1,Vanguard Extended Market ETF,index fund,10000.00,"$10,001 - $100,000",Stock,,0.00,Unset,,
"Hill, Charlotte",Elections Commission,,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:2018-05-08T00:00:00.0000000-07:00,filerPosition:Commisisoner,filerDivisionBoardDistrict:Elections Commission,electionDate:N/A",05/09/2017,05/08/2018,06/22/2018,SFO-154930,172229037,fd73b1132f9845e4b4b481287e8630e6,ScheduleA1,Eliot & Me,technology,10000.00,"$10,001 - $100,000",Other,convertible note,0.00,Unset,,
"Hill, Charlotte",Elections Commission,,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:2018-05-08T00:00:00.0000000-07:00,filerPosition:Commisisoner,filerDivisionBoardDistrict:Elections Commission,electionDate:N/A",05/09/2017,05/08/2018,06/22/2018,SFO-154930,172229037,ef9ea98667c94bd9a1db3dd153c52144,ScheduleA1,Virta,health,100000.00,"$100,001 - $1,000,000",Stock,,0.00,Unset,,
"Hill, Charlotte",Elections Commission,,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:2018-05-08T00:00:00.0000000-07:00,filerPosition:Commisisoner,filerDivisionBoardDistrict:Elections Commission,electionDate:N/A",05/09/2017,05/08/2018,06/22/2018,SFO-154930,172229037,be57a2d254d14bfbab6c5b2bdd17e32c,ScheduleA1,Zenefits,hr software,10000.00,"$10,001 - $100,000",Stock,,0.00,Unset,,
"Hill, Charlotte",Elections Commission,,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:2018-05-08T00:00:00.0000000-07:00,filerPosition:Commisisoner,filerDivisionBoardDistrict:Elections Commission,electionDate:N/A",05/09/2017,05/08/2018,06/22/2018,SFO-154930,172229037,f0865e3797cc401288f743c02bf39053,ScheduleA1,Facebook,technology company,1000000.00,"Over $1,000,000",Stock,,0.00,Unset,,
"Hill, Charlotte",Elections Commission,,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:2018-05-08T00:00:00.0000000-07:00,filerPosition:Commisisoner,filerDivisionBoardDistrict:Elections Commission,electionDate:N/A",05/09/2017,05/08/2018,06/22/2018,SFO-154930,172229037,34e6b222a28443429c99ea480673e957,ScheduleA1,EXXON MOBIL CORP,energy,2000.00,"$2,000 - $10,000",Stock,,0.00,Unset,,
"Hill, Charlotte",Elections Commission,,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:2018-05-08T00:00:00.0000000-07:00,filerPosition:Commisisoner,filerDivisionBoardDistrict:Elections Commission,electionDate:N/A",05/09/2017,05/08/2018,06/22/2018,SFO-154930,172229037,5b91fb67c3ec444f8281c0f80d613c5b,ScheduleA1,ZOETIS INC,medicine and vaccinations,2000.00,"$2,000 - $10,000",Stock,,0.00,Unset,,
"Hill, Charlotte",Elections Commission,,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:2018-05-08T00:00:00.0000000-07:00,filerPosition:Commisisoner,filerDivisionBoardDistrict:Elections Commission,electionDate:N/A",05/09/2017,05/08/2018,06/22/2018,SFO-154930,172229037,99fc96392d664b929b259d6e1651bb50,ScheduleA1,Jhana,software,100000.00,"$100,001 - $1,000,000",Stock,,0.00,Unset,,
"Hill, Charlotte",Elections Commission,,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:2018-05-08T00:00:00.0000000-07:00,filerPosition:Commisisoner,filerDivisionBoardDistrict:Elections Commission,electionDate:N/A",05/09/2017,05/08/2018,06/22/2018,SFO-154930,172229037,65fffdb584fa4ccbb8faaaa7607c952a,ScheduleA1,Change.org,technology,2000.00,"$2,000 - $10,000",Other,convertible note,0.00,Unset,,
"Hill, Charlotte",Elections Commission,,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:2018-05-08T00:00:00.0000000-07:00,filerPosition:Commisisoner,filerDivisionBoardDistrict:Elections Commission,electionDate:N/A",05/09/2017,05/08/2018,06/22/2018,SFO-154930,172229037,ae12d8b9b99b47088b95e22e7f92433d,ScheduleA1,Etho,environmental investment,10000.00,"$10,001 - $100,000",Other,convertible note,0.00,Unset,,
"Hill, Charlotte",Elections Commission,,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:2018-05-08T00:00:00.0000000-07:00,filerPosition:Commisisoner,filerDivisionBoardDistrict:Elections Commission,electionDate:N/A",05/09/2017,05/08/2018,06/22/2018,SFO-154930,172229037,6943f8ee34a24f5f91402ff6d9d7c582,ScheduleA1,LabDoor,medical company,10000.00,"$10,001 - $100,000",Other,convertible note,0.00,Unset,,
"Hill, Charlotte",Elections Commission,,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:2018-05-08T00:00:00.0000000-07:00,filerPosition:Commisisoner,filerDivisionBoardDistrict:Elections Commission,electionDate:N/A",05/09/2017,05/08/2018,06/22/2018,SFO-154930,172229037,888057faad524106a9d81df1037c82e3,ScheduleA1,Madorra,medical technology,10000.00,"$10,001 - $100,000",Other,convertible note,0.00,Unset,,
"Hill, Charlotte",Elections Commission,,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:2018-05-08T00:00:00.0000000-07:00,filerPosition:Commisisoner,filerDivisionBoardDistrict:Elections Commission,electionDate:N/A",05/09/2017,05/08/2018,06/22/2018,SFO-154930,172229037,c95eec72e8794d24b997849b0040ca77,ScheduleA1,Verbling,language lessons,10000.00,"$10,001 - $100,000",Other,convertible note,0.00,Unset,,
"Hill, Charlotte",Elections Commission,,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:2018-05-08T00:00:00.0000000-07:00,filerPosition:Commisisoner,filerDivisionBoardDistrict:Elections Commission,electionDate:N/A",05/09/2017,05/08/2018,06/22/2018,SFO-154930,172229037,15edc5650dc74231a2472977ef6f4ccb,ScheduleA1,Wealthfront,investment company,100000.00,"$100,001 - $1,000,000",Stock,,0.00,Unset,,
"Hill, Charlotte",Elections Commission,,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:2018-05-08T00:00:00.0000000-07:00,filerPosition:Commisisoner,filerDivisionBoardDistrict:Elections Commission,electionDate:N/A",05/09/2017,05/08/2018,06/22/2018,SFO-154930,172229037,37e1d09926214cccae634683e5487cec,ScheduleA1,VERIZON COMMUNICATIONS INC,telecommunications,2000.00,"$2,000 - $10,000",Stock,,0.00,Unset,,
"Hill, Charlotte",Elections Commission,,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:2018-05-08T00:00:00.0000000-07:00,filerPosition:Commisisoner,filerDivisionBoardDistrict:Elections Commission,electionDate:N/A",05/09/2017,05/08/2018,06/22/2018,SFO-154930,172229037,b203846663374adbb0118bf05ed4939d,ScheduleA1,Boosted,electric skateboards,10000.00,"$10,001 - $100,000",Other,convertible note,0.00,Unset,,
"Hill, Charlotte",Elections Commission,,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:2018-05-08T00:00:00.0000000-07:00,filerPosition:Commisisoner,filerDivisionBoardDistrict:Elections Commission,electionDate:N/A",05/09/2017,05/08/2018,06/22/2018,SFO-154930,172229037,04345865d92a44b79ba5d21621281f31,ScheduleA1,Bionym,health technology,10000.00,"$10,001 - $100,000",Other,convertible note,0.00,Unset,,
"Hill, Charlotte",Elections Commission,,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:2018-05-08T00:00:00.0000000-07:00,filerPosition:Commisisoner,filerDivisionBoardDistrict:Elections Commission,electionDate:N/A",05/09/2017,05/08/2018,06/22/2018,SFO-154930,172229037,2f57e3d0eb1a4d5c8883ba7ff2b35f9b,ScheduleA1,HomeLight,real estate tech,100000.00,"$100,001 - $1,000,000",Other,convertible note,0.00,Unset,,
"Hill, Charlotte",Elections Commission,,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:2018-05-08T00:00:00.0000000-07:00,filerPosition:Commisisoner,filerDivisionBoardDistrict:Elections Commission,electionDate:N/A",05/09/2017,05/08/2018,06/22/2018,SFO-154930,172229037,f0d81953d9cf4148a3b929de81a96ab4,ScheduleA1,kimkim,travel tech,100000.00,"$100,001 - $1,000,000",Other,convertible note,0.00,Unset,,
"Hill, Charlotte",Elections Commission,,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:2018-05-08T00:00:00.0000000-07:00,filerPosition:Commisisoner,filerDivisionBoardDistrict:Elections Commission,electionDate:N/A",05/09/2017,05/08/2018,06/22/2018,SFO-154930,172229037,4db3be07525a46ce9ac8ccd9aed21736,ScheduleA1,Oroeco,environmental technology,10000.00,"$10,001 - $100,000",Other,convertible note,0.00,Unset,,
